foldername,images,pred_lat,norm_lat,pred_long,norm_long,pred_depth,norm_depth,pred_magnitude,norm_magnitude,pred_time,norm_time
20100106_094408crop,000300_20100106_094408_crop.png,0.61171645,0.605942256226706,0.34959587,0.4495858326192541,0.18913195,0.17005411517097876,0.15939143,0.08571428571428566,0.24516737,0.16360241309968399
20100106_094408crop,000301_20100106_094408_crop.png,0.6021889,0.605942256226706,0.3515375,0.4495858326192541,0.18743092,0.17005411517097876,0.15591761,0.08571428571428566,0.24763896,0.16360241309968399
20100106_094408crop,000302_20100106_094408_crop.png,0.6018059,0.605942256226706,0.3463561,0.4495858326192541,0.18893503,0.17005411517097876,0.15867251,0.08571428571428566,0.2415536,0.16360241309968399
20100106_094408crop,000303_20100106_094408_crop.png,0.59308374,0.605942256226706,0.3459546,0.4495858326192541,0.18593712,0.17005411517097876,0.15815063,0.08571428571428566,0.24400307,0.16360241309968399
20100106_094408crop,000304_20100106_094408_crop.png,0.59873587,0.605942256226706,0.34575665,0.4495858326192541,0.188506,0.17005411517097876,0.14915988,0.08571428571428566,0.24136467,0.16360241309968399
20100106_094408crop,000305_20100106_094408_crop.png,0.60925394,0.605942256226706,0.34929726,0.4495858326192541,0.19552629,0.17005411517097876,0.14549865,0.08571428571428566,0.23913117,0.16360241309968399
20100106_094408crop,000306_20100106_094408_crop.png,0.6015885,0.605942256226706,0.3493292,0.4495858326192541,0.19287314,0.17005411517097876,0.14894043,0.08571428571428566,0.23825008,0.16360241309968399
20100106_094408crop,000307_20100106_094408_crop.png,0.60599834,0.605942256226706,0.34752667,0.4495858326192541,0.19692494,0.17005411517097876,0.12817389,0.08571428571428566,0.23816116,0.16360241309968399
20100106_094408crop,000308_20100106_094408_crop.png,0.6107916,0.605942256226706,0.3488182,0.4495858326192541,0.19775032,0.17005411517097876,0.13619122,0.08571428571428566,0.23651688,0.16360241309968399
20100106_094408crop,000309_20100106_094408_crop.png,0.62130255,0.605942256226706,0.35057604,0.4495858326192541,0.20136832,0.17005411517097876,0.13326202,0.08571428571428566,0.23200929,0.16360241309968399
20100106_094408crop,000310_20100106_094408_crop.png,0.6093582,0.605942256226706,0.35165724,0.4495858326192541,0.1954882,0.17005411517097876,0.14145127,0.08571428571428566,0.23356722,0.16360241309968399
20100106_094408crop,000311_20100106_094408_crop.png,0.6085114,0.605942256226706,0.34859833,0.4495858326192541,0.19874205,0.17005411517097876,0.12001027,0.08571428571428566,0.23201285,0.16360241309968399
20100106_094408crop,000312_20100106_094408_crop.png,0.61933655,0.605942256226706,0.34903702,0.4495858326192541,0.20233943,0.17005411517097876,0.10474671,0.08571428571428566,0.23109944,0.16360241309968399
20100106_094408crop,000313_20100106_094408_crop.png,0.61743635,0.605942256226706,0.3541631,0.4495858326192541,0.20347716,0.17005411517097876,0.09328218,0.08571428571428566,0.23042929,0.16360241309968399
20100106_094408crop,000314_20100106_094408_crop.png,0.6174502,0.605942256226706,0.35690546,0.4495858326192541,0.1925015,0.17005411517097876,0.1030267,0.08571428571428566,0.22249527,0.16360241309968399
20100106_094408crop,000315_20100106_094408_crop.png,0.61795896,0.605942256226706,0.35411742,0.4495858326192541,0.19606636,0.17005411517097876,0.09048049,0.08571428571428566,0.22659017,0.16360241309968399
20100106_094408crop,000316_20100106_094408_crop.png,0.62488985,0.605942256226706,0.35419747,0.4495858326192541,0.19680627,0.17005411517097876,0.09360513,0.08571428571428566,0.22432522,0.16360241309968399
20100106_094408crop,000317_20100106_094408_crop.png,0.6222838,0.605942256226706,0.35517323,0.4495858326192541,0.19289342,0.17005411517097876,0.092244744,0.08571428571428566,0.22350948,0.16360241309968399
20100106_094408crop,000318_20100106_094408_crop.png,0.6167724,0.605942256226706,0.3577787,0.4495858326192541,0.18828452,0.17005411517097876,0.087135516,0.08571428571428566,0.22200184,0.16360241309968399
20100106_094408crop,000319_20100106_094408_crop.png,0.62472767,0.605942256226706,0.35851392,0.4495858326192541,0.18524846,0.17005411517097876,0.10696903,0.08571428571428566,0.21753094,0.16360241309968399
20100106_094408crop,000320_20100106_094408_crop.png,0.6251534,0.605942256226706,0.35713226,0.4495858326192541,0.18905017,0.17005411517097876,0.09899628,0.08571428571428566,0.22142392,0.16360241309968399
20100209_003925crop,000300_20100209_003925_crop.png,0.23764674,0.15561224489795938,0.50198156,0.5241359611539578,0.16194497,0.09490248030704997,0.33292678,0.2857142857142857,0.4325052,0.49099396725079
20100209_003925crop,000301_20100209_003925_crop.png,0.24591741,0.15561224489795938,0.5099691,0.5241359611539578,0.15475427,0.09490248030704997,0.3282934,0.2857142857142857,0.41512066,0.49099396725079
20100209_003925crop,000302_20100209_003925_crop.png,0.2375163,0.15561224489795938,0.5087751,0.5241359611539578,0.15549828,0.09490248030704997,0.33809412,0.2857142857142857,0.4241453,0.49099396725079
20100209_003925crop,000303_20100209_003925_crop.png,0.2254129,0.15561224489795938,0.5004013,0.5241359611539578,0.15345792,0.09490248030704997,0.34216586,0.2857142857142857,0.43599972,0.49099396725079
20100209_003925crop,000304_20100209_003925_crop.png,0.2269189,0.15561224489795938,0.50391895,0.5241359611539578,0.14915651,0.09490248030704997,0.35078603,0.2857142857142857,0.43156636,0.49099396725079
20100209_003925crop,000305_20100209_003925_crop.png,0.22505641,0.15561224489795938,0.5023746,0.5241359611539578,0.14511585,0.09490248030704997,0.3616602,0.2857142857142857,0.43436965,0.49099396725079
20100209_003925crop,000306_20100209_003925_crop.png,0.22999045,0.15561224489795938,0.50166476,0.5241359611539578,0.14448418,0.09490248030704997,0.36475885,0.2857142857142857,0.43259615,0.49099396725079
20100209_003925crop,000307_20100209_003925_crop.png,0.23348251,0.15561224489795938,0.50226724,0.5241359611539578,0.14210612,0.09490248030704997,0.3502937,0.2857142857142857,0.4190406,0.49099396725079
20100209_003925crop,000308_20100209_003925_crop.png,0.22448765,0.15561224489795938,0.49552974,0.5241359611539578,0.14129694,0.09490248030704997,0.36943233,0.2857142857142857,0.435806,0.49099396725079
20100209_003925crop,000309_20100209_003925_crop.png,0.2127747,0.15561224489795938,0.4846638,0.5241359611539578,0.13661157,0.09490248030704997,0.38286555,0.2857142857142857,0.4485509,0.49099396725079
20100209_003925crop,000310_20100209_003925_crop.png,0.2050488,0.15561224489795938,0.48036805,0.5241359611539578,0.13871391,0.09490248030704997,0.39218828,0.2857142857142857,0.46262237,0.49099396725079
20100209_003925crop,000311_20100209_003925_crop.png,0.22701687,0.15561224489795938,0.48928273,0.5241359611539578,0.13582994,0.09490248030704997,0.36645737,0.2857142857142857,0.43141958,0.49099396725079
20100209_003925crop,000312_20100209_003925_crop.png,0.23859897,0.15561224489795938,0.49730763,0.5241359611539578,0.13734698,0.09490248030704997,0.3598543,0.2857142857142857,0.41711035,0.49099396725079
20100209_003925crop,000313_20100209_003925_crop.png,0.232114,0.15561224489795938,0.48209652,0.5241359611539578,0.13284284,0.09490248030704997,0.37860206,0.2857142857142857,0.42935878,0.49099396725079
20100209_003925crop,000314_20100209_003925_crop.png,0.22971001,0.15561224489795938,0.47992468,0.5241359611539578,0.13416646,0.09490248030704997,0.38229427,0.2857142857142857,0.43670273,0.49099396725079
20100209_003925crop,000315_20100209_003925_crop.png,0.22778705,0.15561224489795938,0.48030946,0.5241359611539578,0.13351285,0.09490248030704997,0.37902805,0.2857142857142857,0.43675774,0.49099396725079
20100209_003925crop,000316_20100209_003925_crop.png,0.2211181,0.15561224489795938,0.4770934,0.5241359611539578,0.1346962,0.09490248030704997,0.37592354,0.2857142857142857,0.44573042,0.49099396725079
20100209_003925crop,000317_20100209_003925_crop.png,0.23588522,0.15561224489795938,0.4809527,0.5241359611539578,0.13247399,0.09490248030704997,0.37731582,0.2857142857142857,0.42763367,0.49099396725079
20100209_003925crop,000318_20100209_003925_crop.png,0.24004549,0.15561224489795938,0.4920797,0.5241359611539578,0.1357091,0.09490248030704997,0.3656752,0.2857142857142857,0.4186675,0.49099396725079
20100209_003925crop,000319_20100209_003925_crop.png,0.25179052,0.15561224489795938,0.49385765,0.5241359611539578,0.13363667,0.09490248030704997,0.36720946,0.2857142857142857,0.4012938,0.49099396725079
20100209_003925crop,000320_20100209_003925_crop.png,0.25761664,0.15561224489795938,0.49690956,0.5241359611539578,0.1323823,0.09490248030704997,0.35438493,0.2857142857142857,0.3884322,0.49099396725079
20100211_220355crop,000300_20100211_220355_crop.png,0.41922337,0.4278079695273119,0.73406935,0.7197943444730114,0.021196002,0.013571362891773065,0.13007168,0.0571428571428572,0.21290343,0.21101694915254235
20100211_220355crop,000301_20100211_220355_crop.png,0.41707462,0.4278079695273119,0.732183,0.7197943444730114,0.019589873,0.013571362891773065,0.124207675,0.0571428571428572,0.21481,0.21101694915254235
20100211_220355crop,000302_20100211_220355_crop.png,0.4141996,0.4278079695273119,0.7306496,0.7197943444730114,0.019560678,0.013571362891773065,0.124973595,0.0571428571428572,0.21638343,0.21101694915254235
20100211_220355crop,000303_20100211_220355_crop.png,0.41870588,0.4278079695273119,0.72897947,0.7197943444730114,0.01933705,0.013571362891773065,0.12293941,0.0571428571428572,0.20951833,0.21101694915254235
20100211_220355crop,000304_20100211_220355_crop.png,0.4160568,0.4278079695273119,0.72729146,0.7197943444730114,0.01975855,0.013571362891773065,0.12778573,0.0571428571428572,0.20793584,0.21101694915254235
20100211_220355crop,000305_20100211_220355_crop.png,0.41815788,0.4278079695273119,0.7249421,0.7197943444730114,0.019468391,0.013571362891773065,0.12394719,0.0571428571428572,0.20266819,0.21101694915254235
20100211_220355crop,000306_20100211_220355_crop.png,0.41849327,0.4278079695273119,0.72539544,0.7197943444730114,0.019640205,0.013571362891773065,0.13017206,0.0571428571428572,0.19660114,0.21101694915254235
20100211_220355crop,000307_20100211_220355_crop.png,0.42164975,0.4278079695273119,0.7237695,0.7197943444730114,0.019456442,0.013571362891773065,0.123991415,0.0571428571428572,0.19376267,0.21101694915254235
20100211_220355crop,000308_20100211_220355_crop.png,0.41820842,0.4278079695273119,0.72223157,0.7197943444730114,0.019465223,0.013571362891773065,0.12883829,0.0571428571428572,0.19708894,0.21101694915254235
20100211_220355crop,000309_20100211_220355_crop.png,0.41955292,0.4278079695273119,0.72162324,0.7197943444730114,0.019329071,0.013571362891773065,0.123134896,0.0571428571428572,0.19525184,0.21101694915254235
20100211_220355crop,000310_20100211_220355_crop.png,0.42030662,0.4278079695273119,0.7203927,0.7197943444730114,0.019385478,0.013571362891773065,0.13007477,0.0571428571428572,0.19392492,0.21101694915254235
20100211_220355crop,000311_20100211_220355_crop.png,0.41757685,0.4278079695273119,0.7209105,0.7197943444730114,0.019340785,0.013571362891773065,0.12861125,0.0571428571428572,0.19698395,0.21101694915254235
20100211_220355crop,000312_20100211_220355_crop.png,0.4181611,0.4278079695273119,0.7205822,0.7197943444730114,0.019772142,0.013571362891773065,0.14785877,0.0571428571428572,0.1972687,0.21101694915254235
20100211_220355crop,000313_20100211_220355_crop.png,0.41842592,0.4278079695273119,0.719419,0.7197943444730114,0.01974573,0.013571362891773065,0.14758256,0.0571428571428572,0.19606441,0.21101694915254235
