foldername,images,pred_lat,norm_lat,pred_long,norm_long,pred_depth,norm_depth,pred_magnitude,norm_magnitude,pred_time,norm_time
20100209_003925crop,000301_20100209_003925_crop.png,0.23179536,0.15561224489795938,0.51665294,0.5241359611539578,0.16384006,0.09490248030704997,0.37028435,0.2857142857142857,0.4269265,0.49099396725079
20100209_003925crop,000302_20100209_003925_crop.png,0.21431667,0.15561224489795938,0.5111911,0.5241359611539578,0.16488352,0.09490248030704997,0.38809854,0.2857142857142857,0.44696087,0.49099396725079
20100209_003925crop,000303_20100209_003925_crop.png,0.2157521,0.15561224489795938,0.50655186,0.5241359611539578,0.15731944,0.09490248030704997,0.38825798,0.2857142857142857,0.44971666,0.49099396725079
20100209_003925crop,000304_20100209_003925_crop.png,0.19987263,0.15561224489795938,0.4983185,0.5241359611539578,0.15240891,0.09490248030704997,0.40865326,0.2857142857142857,0.4663685,0.49099396725079
20100209_003925crop,000305_20100209_003925_crop.png,0.19322664,0.15561224489795938,0.49242014,0.5241359611539578,0.15082657,0.09490248030704997,0.41781574,0.2857142857142857,0.47618127,0.49099396725079
20100209_003925crop,000306_20100209_003925_crop.png,0.19752565,0.15561224489795938,0.493102,0.5241359611539578,0.14662687,0.09490248030704997,0.42584968,0.2857142857142857,0.47460562,0.49099396725079
20100209_003925crop,000307_20100209_003925_crop.png,0.20750996,0.15561224489795938,0.50054395,0.5241359611539578,0.14259347,0.09490248030704997,0.41331694,0.2857142857142857,0.45409203,0.49099396725079
20100209_003925crop,000308_20100209_003925_crop.png,0.1987043,0.15561224489795938,0.4957211,0.5241359611539578,0.13858959,0.09490248030704997,0.42457756,0.2857142857142857,0.4628886,0.49099396725079
20100209_003925crop,000309_20100209_003925_crop.png,0.1874078,0.15561224489795938,0.48625913,0.5241359611539578,0.13932282,0.09490248030704997,0.43219662,0.2857142857142857,0.4830422,0.49099396725079
20100209_003925crop,000310_20100209_003925_crop.png,0.18574956,0.15561224489795938,0.48112005,0.5241359611539578,0.14026548,0.09490248030704997,0.43729958,0.2857142857142857,0.49083477,0.49099396725079
20100209_003925crop,000311_20100209_003925_crop.png,0.20360214,0.15561224489795938,0.4887332,0.5241359611539578,0.14260286,0.09490248030704997,0.43006903,0.2857142857142857,0.4717425,0.49099396725079
20100209_003925crop,000312_20100209_003925_crop.png,0.20875944,0.15561224489795938,0.49782857,0.5241359611539578,0.14197575,0.09490248030704997,0.42476687,0.2857142857142857,0.45963767,0.49099396725079
20100209_003925crop,000313_20100209_003925_crop.png,0.20993124,0.15561224489795938,0.49007365,0.5241359611539578,0.14409292,0.09490248030704997,0.43272838,0.2857142857142857,0.47137865,0.49099396725079
20100209_003925crop,000314_20100209_003925_crop.png,0.21016422,0.15561224489795938,0.49104714,0.5241359611539578,0.14181706,0.09490248030704997,0.43239793,0.2857142857142857,0.46869686,0.49099396725079
20100209_003925crop,000315_20100209_003925_crop.png,0.21086241,0.15561224489795938,0.49474126,0.5241359611539578,0.14116815,0.09490248030704997,0.42990506,0.2857142857142857,0.46325648,0.49099396725079
20100209_003925crop,000316_20100209_003925_crop.png,0.21022603,0.15561224489795938,0.49559253,0.5241359611539578,0.14235377,0.09490248030704997,0.42316332,0.2857142857142857,0.46210647,0.49099396725079
20100209_003925crop,000317_20100209_003925_crop.png,0.22747362,0.15561224489795938,0.50375664,0.5241359611539578,0.1434204,0.09490248030704997,0.42403653,0.2857142857142857,0.44533402,0.49099396725079
20100209_003925crop,000318_20100209_003925_crop.png,0.22692703,0.15561224489795938,0.5074164,0.5241359611539578,0.14470847,0.09490248030704997,0.41862527,0.2857142857142857,0.4378962,0.49099396725079
20100209_003925crop,000319_20100209_003925_crop.png,0.22267418,0.15561224489795938,0.5025062,0.5241359611539578,0.14211094,0.09490248030704997,0.42728353,0.2857142857142857,0.44651723,0.49099396725079
20100209_003925crop,000320_20100209_003925_crop.png,0.24169074,0.15561224489795938,0.51995754,0.5241359611539578,0.14477,0.09490248030704997,0.4009767,0.2857142857142857,0.40531218,0.49099396725079
20100211_220355crop,000300_20100211_220355_crop.png,0.4125744,0.4278079695273119,0.7443428,0.7197943444730114,0.015630547,0.013571362891773065,0.12976438,0.0571428571428572,0.22471659,0.21101694915254235
20100211_220355crop,000301_20100211_220355_crop.png,0.4088475,0.4278079695273119,0.7429358,0.7197943444730114,0.015113875,0.013571362891773065,0.12733072,0.0571428571428572,0.22751747,0.21101694915254235
20100211_220355crop,000302_20100211_220355_crop.png,0.41514915,0.4278079695273119,0.74156713,0.7197943444730114,0.014792878,0.013571362891773065,0.12566045,0.0571428571428572,0.22372414,0.21101694915254235
20100211_220355crop,000303_20100211_220355_crop.png,0.40999788,0.4278079695273119,0.7406901,0.7197943444730114,0.013089836,0.013571362891773065,0.12626019,0.0571428571428572,0.22494301,0.21101694915254235
20100211_220355crop,000304_20100211_220355_crop.png,0.4123358,0.4278079695273119,0.7397325,0.7197943444730114,0.0139764305,0.013571362891773065,0.13068266,0.0571428571428572,0.2226554,0.21101694915254235
20100211_220355crop,000305_20100211_220355_crop.png,0.40679085,0.4278079695273119,0.7348845,0.7197943444730114,0.013051596,0.013571362891773065,0.13089538,0.0571428571428572,0.22480346,0.21101694915254235
20100211_220355crop,000306_20100211_220355_crop.png,0.40907717,0.4278079695273119,0.7354411,0.7197943444730114,0.0126257,0.013571362891773065,0.13588277,0.0571428571428572,0.22067104,0.21101694915254235
20100211_220355crop,000307_20100211_220355_crop.png,0.4070742,0.4278079695273119,0.73405397,0.7197943444730114,0.012108019,0.013571362891773065,0.12803194,0.0571428571428572,0.22082013,0.21101694915254235
20100211_220355crop,000308_20100211_220355_crop.png,0.40093726,0.4278079695273119,0.7327424,0.7197943444730114,0.011901928,0.013571362891773065,0.1370365,0.0571428571428572,0.22306669,0.21101694915254235
20100211_220355crop,000309_20100211_220355_crop.png,0.40131867,0.4278079695273119,0.72958004,0.7197943444730114,0.011315186,0.013571362891773065,0.12239074,0.0571428571428572,0.22306275,0.21101694915254235
20100211_220355crop,000310_20100211_220355_crop.png,0.40286517,0.4278079695273119,0.72811365,0.7197943444730114,0.011336317,0.013571362891773065,0.13018396,0.0571428571428572,0.21993798,0.21101694915254235
20100211_220355crop,000311_20100211_220355_crop.png,0.40129614,0.4278079695273119,0.7294786,0.7197943444730114,0.0114504285,0.013571362891773065,0.1291444,0.0571428571428572,0.2195511,0.21101694915254235
20100211_220355crop,000312_20100211_220355_crop.png,0.39867938,0.4278079695273119,0.7282876,0.7197943444730114,0.011179391,0.013571362891773065,0.14519422,0.0571428571428572,0.21959615,0.21101694915254235
20100211_220355crop,000313_20100211_220355_crop.png,0.39977592,0.4278079695273119,0.72706056,0.7197943444730114,0.011158131,0.013571362891773065,0.14448094,0.0571428571428572,0.22034994,0.21101694915254235
20100211_220355crop,000314_20100211_220355_crop.png,0.40536046,0.4278079695273119,0.7270665,0.7197943444730114,0.011991667,0.013571362891773065,0.15215147,0.0571428571428572,0.21570992,0.21101694915254235
20100211_220355crop,000315_20100211_220355_crop.png,0.4036178,0.4278079695273119,0.72669697,0.7197943444730114,0.013269104,0.013571362891773065,0.15807875,0.0571428571428572,0.21404606,0.21101694915254235
20100211_220355crop,000316_20100211_220355_crop.png,0.40778148,0.4278079695273119,0.7263994,0.7197943444730114,0.01292905,0.013571362891773065,0.15280053,0.0571428571428572,0.21121782,0.21101694915254235
20100211_220355crop,000317_20100211_220355_crop.png,0.40903282,0.4278079695273119,0.7254684,0.7197943444730114,0.013228631,0.013571362891773065,0.15231526,0.0571428571428572,0.20967458,0.21101694915254235
20100211_220355crop,000318_20100211_220355_crop.png,0.41665685,0.4278079695273119,0.72401357,0.7197943444730114,0.0139964465,0.013571362891773065,0.15620789,0.0571428571428572,0.2040921,0.21101694915254235
20100211_220355crop,000319_20100211_220355_crop.png,0.41738278,0.4278079695273119,0.72261417,0.7197943444730114,0.015888393,0.013571362891773065,0.16929606,0.0571428571428572,0.19981119,0.21101694915254235
20100211_220355crop,000320_20100211_220355_crop.png,0.42237127,0.4278079695273119,0.7224746,0.7197943444730114,0.01628492,0.013571362891773065,0.17899334,0.0571428571428572,0.197714,0.21101694915254235
20100212_050421crop,000300_20100212_050421_crop.png,0.15404779,0.2964601769911505,0.6241627,0.6461011139674383,0.07149884,0.035483069001100015,0.4875792,0.2857142857142857,0.45155588,0.3241453605285838
20100212_050421crop,000301_20100212_050421_crop.png,0.15412477,0.2964601769911505,0.62599754,0.6461011139674383,0.071572766,0.035483069001100015,0.48969516,0.2857142857142857,0.45233116,0.3241453605285838
20100212_050421crop,000302_20100212_050421_crop.png,0.15355751,0.2964601769911505,0.6256453,0.6461011139674383,0.070596494,0.035483069001100015,0.48814783,0.2857142857142857,0.4526983,0.3241453605285838
20100212_050421crop,000303_20100212_050421_crop.png,0.15522943,0.2964601769911505,0.62756085,0.6461011139674383,0.0707641,0.035483069001100015,0.49052373,0.2857142857142857,0.4498,0.3241453605285838
20100212_050421crop,000304_20100212_050421_crop.png,0.15749866,0.2964601769911505,0.62901413,0.6461011139674383,0.06875029,0.035483069001100015,0.49724725,0.2857142857142857,0.4456798,0.3241453605285838
20100212_050421crop,000305_20100212_050421_crop.png,0.15837802,0.2964601769911505,0.6306374,0.6461011139674383,0.06856388,0.035483069001100015,0.5052111,0.2857142857142857,0.44659638,0.3241453605285838
20100212_050421crop,000306_20100212_050421_crop.png,0.15806162,0.2964601769911505,0.63164246,0.6461011139674383,0.06956917,0.035483069001100015,0.50456566,0.2857142857142857,0.44891313,0.3241453605285838
20100212_050421crop,000307_20100212_050421_crop.png,0.1585991,0.2964601769911505,0.631703,0.6461011139674383,0.0701948,0.035483069001100015,0.5042319,0.2857142857142857,0.4453821,0.3241453605285838
20100212_050421crop,000308_20100212_050421_crop.png,0.15635279,0.2964601769911505,0.6311525,0.6461011139674383,0.07020721,0.035483069001100015,0.49730363,0.2857142857142857,0.44614795,0.3241453605285838
20100212_050421crop,000309_20100212_050421_crop.png,0.15821898,0.2964601769911505,0.632048,0.6461011139674383,0.07156752,0.035483069001100015,0.4993111,0.2857142857142857,0.44369745,0.3241453605285838
20100212_050421crop,000310_20100212_050421_crop.png,0.15743226,0.2964601769911505,0.6324345,0.6461011139674383,0.06906081,0.035483069001100015,0.49891144,0.2857142857142857,0.44467354,0.3241453605285838
20100212_050421crop,000311_20100212_050421_crop.png,0.15759484,0.2964601769911505,0.6315485,0.6461011139674383,0.07105524,0.035483069001100015,0.48911366,0.2857142857142857,0.44350165,0.3241453605285838
20100212_050421crop,000312_20100212_050421_crop.png,0.15802345,0.2964601769911505,0.63105524,0.6461011139674383,0.07307984,0.035483069001100015,0.47667366,0.2857142857142857,0.44205272,0.3241453605285838
20100212_050421crop,000313_20100212_050421_crop.png,0.15926275,0.2964601769911505,0.63385975,0.6461011139674383,0.07465534,0.035483069001100015,0.47439337,0.2857142857142857,0.44247246,0.3241453605285838
20100212_050421crop,000314_20100212_050421_crop.png,0.15652958,0.2964601769911505,0.6319629,0.6461011139674383,0.07224786,0.035483069001100015,0.4728132,0.2857142857142857,0.444639,0.3241453605285838
20100212_050421crop,000315_20100212_050421_crop.png,0.15759349,0.2964601769911505,0.6328938,0.6461011139674383,0.07364612,0.035483069001100015,0.47795996,0.2857142857142857,0.44654942,0.3241453605285838
20100212_050421crop,000316_20100212_050421_crop.png,0.15666428,0.2964601769911505,0.63392496,0.6461011139674383,0.07019645,0.035483069001100015,0.47513938,0.2857142857142857,0.44410533,0.3241453605285838
20100212_050421crop,000317_20100212_050421_crop.png,0.15680408,0.2964601769911505,0.63659286,0.6461011139674383,0.07004133,0.035483069001100015,0.47813857,0.2857142857142857,0.44465974,0.3241453605285838
20100212_050421crop,000318_20100212_050421_crop.png,0.15509245,0.2964601769911505,0.63612103,0.6461011139674383,0.06735062,0.035483069001100015,0.48494625,0.2857142857142857,0.44507647,0.3241453605285838
20100212_050421crop,000319_20100212_050421_crop.png,0.15458538,0.2964601769911505,0.6379256,0.6461011139674383,0.06921829,0.035483069001100015,0.48800677,0.2857142857142857,0.44750395,0.3241453605285838
20100212_050421crop,000320_20100212_050421_crop.png,0.15536773,0.2964601769911505,0.6379577,0.6461011139674383,0.06558434,0.035483069001100015,0.4921276,0.2857142857142857,0.444647,0.3241453605285838
20100222_085639crop,000300_20100222_085639_crop.png,0.40489143,0.42976997717832094,0.7187916,0.7052270779777238,0.054832198,0.08982471316234893,0.16419555,0.08571428571428566,0.22751449,0.1873024992818156
20100222_085639crop,000301_20100222_085639_crop.png,0.40744257,0.42976997717832094,0.71864724,0.7052270779777238,0.05894247,0.08982471316234893,0.1662691,0.08571428571428566,0.22593811,0.1873024992818156
20100222_085639crop,000302_20100222_085639_crop.png,0.41191715,0.42976997717832094,0.7111622,0.7052270779777238,0.047778267,0.08982471316234893,0.15425563,0.08571428571428566,0.22090763,0.1873024992818156
20100222_085639crop,000303_20100222_085639_crop.png,0.40216243,0.42976997717832094,0.71494555,0.7052270779777238,0.047387872,0.08982471316234893,0.15789133,0.08571428571428566,0.22483264,0.1873024992818156
20100222_085639crop,000304_20100222_085639_crop.png,0.40076905,0.42976997717832094,0.7181792,0.7052270779777238,0.05286057,0.08982471316234893,0.16375114,0.08571428571428566,0.22791822,0.1873024992818156
20100222_085639crop,000305_20100222_085639_crop.png,0.41176677,0.42976997717832094,0.7186451,0.7052270779777238,0.062423587,0.08982471316234893,0.16936225,0.08571428571428566,0.22282848,0.1873024992818156
20100222_085639crop,000306_20100222_085639_crop.png,0.43192863,0.42976997717832094,0.711202,0.7052270779777238,0.06563146,0.08982471316234893,0.14655513,0.08571428571428566,0.21311536,0.1873024992818156
20100222_085639crop,000307_20100222_085639_crop.png,0.4128945,0.42976997717832094,0.71373653,0.7052270779777238,0.062481493,0.08982471316234893,0.15869278,0.08571428571428566,0.22151324,0.1873024992818156
20100222_085639crop,000308_20100222_085639_crop.png,0.42124164,0.42976997717832094,0.71477973,0.7052270779777238,0.06446613,0.08982471316234893,0.15704885,0.08571428571428566,0.2191329,0.1873024992818156
20100222_085639crop,000309_20100222_085639_crop.png,0.42744368,0.42976997717832094,0.71726096,0.7052270779777238,0.06448773,0.08982471316234893,0.15260272,0.08571428571428566,0.21136814,0.1873024992818156
20100222_085639crop,000310_20100222_085639_crop.png,0.43910062,0.42976997717832094,0.71393394,0.7052270779777238,0.07209058,0.08982471316234893,0.13719825,0.08571428571428566,0.20728222,0.1873024992818156
20100222_085639crop,000311_20100222_085639_crop.png,0.42164224,0.42976997717832094,0.71843517,0.7052270779777238,0.07377455,0.08982471316234893,0.15050134,0.08571428571428566,0.21573484,0.1873024992818156
20100222_085639crop,000312_20100222_085639_crop.png,0.41627562,0.42976997717832094,0.7189456,0.7052270779777238,0.050005093,0.08982471316234893,0.15703484,0.08571428571428566,0.21451418,0.1873024992818156
20100222_085639crop,000313_20100222_085639_crop.png,0.4152825,0.42976997717832094,0.7197045,0.7052270779777238,0.06711215,0.08982471316234893,0.1604183,0.08571428571428566,0.21691927,0.1873024992818156
20100222_085639crop,000314_20100222_085639_crop.png,0.43063372,0.42976997717832094,0.71774995,0.7052270779777238,0.0648609,0.08982471316234893,0.15453543,0.08571428571428566,0.21059798,0.1873024992818156
20100222_085639crop,000315_20100222_085639_crop.png,0.4302562,0.42976997717832094,0.70876205,0.7052270779777238,0.070394665,0.08982471316234893,0.15200077,0.08571428571428566,0.21164395,0.1873024992818156
20100222_085639crop,000316_20100222_085639_crop.png,0.44414127,0.42976997717832094,0.7098414,0.7052270779777238,0.045186024,0.08982471316234893,0.14313006,0.08571428571428566,0.20057975,0.1873024992818156
20100222_085639crop,000317_20100222_085639_crop.png,0.44184256,0.42976997717832094,0.71208405,0.7052270779777238,0.04634062,0.08982471316234893,0.15220091,0.08571428571428566,0.2031297,0.1873024992818156
20100222_085639crop,000318_20100222_085639_crop.png,0.44997048,0.42976997717832094,0.7157041,0.7052270779777238,0.03816656,0.08982471316234893,0.15115571,0.08571428571428566,0.19701682,0.1873024992818156
20100222_085639crop,000319_20100222_085639_crop.png,0.45453572,0.42976997717832094,0.71536934,0.7052270779777238,0.04268555,0.08982471316234893,0.14835706,0.08571428571428566,0.19855823,0.1873024992818156
20100222_085639crop,000320_20100222_085639_crop.png,0.46329272,0.42976997717832094,0.7192327,0.7052270779777238,0.03695498,0.08982471316234893,0.14332819,0.08571428571428566,0.19379957,0.1873024992818156
20100309_151502crop,000300_20100309_151502_crop.png,0.42736506,0.3806807920271888,0.80721116,0.684661525278494,0.07956522,0.021991737985853087,0.1784102,0.08571428571428566,0.18318115,0.23692904337833956
20100309_151502crop,000301_20100309_151502_crop.png,0.43135005,0.3806807920271888,0.8139839,0.684661525278494,0.07371271,0.021991737985853087,0.16594109,0.08571428571428566,0.18281287,0.23692904337833956
20100309_151502crop,000302_20100309_151502_crop.png,0.4187593,0.3806807920271888,0.8001596,0.684661525278494,0.07045233,0.021991737985853087,0.19314268,0.08571428571428566,0.19006763,0.23692904337833956
20100309_151502crop,000303_20100309_151502_crop.png,0.42534506,0.3806807920271888,0.80127597,0.684661525278494,0.06886463,0.021991737985853087,0.16408913,0.08571428571428566,0.18430415,0.23692904337833956
20100309_151502crop,000304_20100309_151502_crop.png,0.41906804,0.3806807920271888,0.7887418,0.684661525278494,0.06280612,0.021991737985853087,0.15504614,0.08571428571428566,0.18687338,0.23692904337833956
20100309_151502crop,000305_20100309_151502_crop.png,0.4205714,0.3806807920271888,0.7780547,0.684661525278494,0.053151757,0.021991737985853087,0.14829525,0.08571428571428566,0.18409282,0.23692904337833956
20100309_151502crop,000306_20100309_151502_crop.png,0.41841817,0.3806807920271888,0.7840345,0.684661525278494,0.059697058,0.021991737985853087,0.18560496,0.08571428571428566,0.18913378,0.23692904337833956
20100309_151502crop,000307_20100309_151502_crop.png,0.41733545,0.3806807920271888,0.77239,0.684661525278494,0.05556482,0.021991737985853087,0.16994283,0.08571428571428566,0.18700327,0.23692904337833956
20100309_151502crop,000308_20100309_151502_crop.png,0.41274178,0.3806807920271888,0.7754605,0.684661525278494,0.050362285,0.021991737985853087,0.19052267,0.08571428571428566,0.1952535,0.23692904337833956
20100309_151502crop,000309_20100309_151502_crop.png,0.41118908,0.3806807920271888,0.7659979,0.684661525278494,0.047760013,0.021991737985853087,0.19569728,0.08571428571428566,0.19757028,0.23692904337833956
20100309_151502crop,000310_20100309_151502_crop.png,0.4085061,0.3806807920271888,0.76641154,0.684661525278494,0.045766458,0.021991737985853087,0.22112557,0.08571428571428566,0.20648624,0.23692904337833956
20100309_151502crop,000311_20100309_151502_crop.png,0.41013902,0.3806807920271888,0.75071836,0.684661525278494,0.045318276,0.021991737985853087,0.19927382,0.08571428571428566,0.19927947,0.23692904337833956
20100309_151502crop,000312_20100309_151502_crop.png,0.40814745,0.3806807920271888,0.7551216,0.684661525278494,0.04482875,0.021991737985853087,0.21676075,0.08571428571428566,0.20471936,0.23692904337833956
20100309_151502crop,000313_20100309_151502_crop.png,0.40583152,0.3806807920271888,0.75672436,0.684661525278494,0.046772376,0.021991737985853087,0.22141692,0.08571428571428566,0.20756425,0.23692904337833956
20100309_151502crop,000314_20100309_151502_crop.png,0.40530485,0.3806807920271888,0.74881124,0.684661525278494,0.037437458,0.021991737985853087,0.2179687,0.08571428571428566,0.20678648,0.23692904337833956
20100309_151502crop,000315_20100309_151502_crop.png,0.4096321,0.3806807920271888,0.7408378,0.684661525278494,0.043716777,0.021991737985853087,0.2118989,0.08571428571428566,0.20321651,0.23692904337833956
20100309_151502crop,000316_20100309_151502_crop.png,0.40813857,0.3806807920271888,0.7466066,0.684661525278494,0.0408531,0.021991737985853087,0.21532986,0.08571428571428566,0.20211981,0.23692904337833956
20100309_151502crop,000317_20100309_151502_crop.png,0.40693718,0.3806807920271888,0.74762046,0.684661525278494,0.037232652,0.021991737985853087,0.20802453,0.08571428571428566,0.20205805,0.23692904337833956
20100309_151502crop,000318_20100309_151502_crop.png,0.40474832,0.3806807920271888,0.74315226,0.684661525278494,0.033508353,0.021991737985853087,0.20866954,0.08571428571428566,0.20416494,0.23692904337833956
20100309_151502crop,000319_20100309_151502_crop.png,0.40816343,0.3806807920271888,0.73999596,0.684661525278494,0.042503253,0.021991737985853087,0.2119365,0.08571428571428566,0.20314571,0.23692904337833956
20100309_151502crop,000320_20100309_151502_crop.png,0.40828568,0.3806807920271888,0.74233806,0.684661525278494,0.04201461,0.021991737985853087,0.20994088,0.08571428571428566,0.20261955,0.23692904337833956
20110307_195407crop,000300_20110307_195407_crop.png,0.42131156,0.46569565074621966,0.7620909,0.7712082262210858,0.080493994,0.014431279862958182,0.31943637,0.2285714285714285,0.18400954,0.1427894283251939
20110307_195407crop,000301_20110307_195407_crop.png,0.42597336,0.46569565074621966,0.7638444,0.7712082262210858,0.0724055,0.014431279862958182,0.30920005,0.2285714285714285,0.17935754,0.1427894283251939
20110307_195407crop,000302_20110307_195407_crop.png,0.42831707,0.46569565074621966,0.76231265,0.7712082262210858,0.07025788,0.014431279862958182,0.3063713,0.2285714285714285,0.17815183,0.1427894283251939
20110307_195407crop,000303_20110307_195407_crop.png,0.43044215,0.46569565074621966,0.76307416,0.7712082262210858,0.07046288,0.014431279862958182,0.305821,0.2285714285714285,0.17796434,0.1427894283251939
20110307_195407crop,000304_20110307_195407_crop.png,0.42863685,0.46569565074621966,0.76370037,0.7712082262210858,0.068295784,0.014431279862958182,0.30246451,0.2285714285714285,0.18021673,0.1427894283251939
20110307_195407crop,000305_20110307_195407_crop.png,0.4333467,0.46569565074621966,0.7645657,0.7712082262210858,0.07338485,0.014431279862958182,0.30969274,0.2285714285714285,0.17757703,0.1427894283251939
20110307_195407crop,000306_20110307_195407_crop.png,0.43095464,0.46569565074621966,0.76748705,0.7712082262210858,0.071788915,0.014431279862958182,0.31027758,0.2285714285714285,0.1790999,0.1427894283251939
20110307_195407crop,000307_20110307_195407_crop.png,0.43007678,0.46569565074621966,0.77719367,0.7712082262210858,0.06681472,0.014431279862958182,0.30157527,0.2285714285714285,0.1806126,0.1427894283251939
20110307_195407crop,000308_20110307_195407_crop.png,0.43041515,0.46569565074621966,0.7705524,0.7712082262210858,0.065159544,0.014431279862958182,0.30048248,0.2285714285714285,0.1794501,0.1427894283251939
20110307_195407crop,000309_20110307_195407_crop.png,0.43109375,0.46569565074621966,0.7745975,0.7712082262210858,0.064339206,0.014431279862958182,0.30026075,0.2285714285714285,0.17993107,0.1427894283251939
20110307_195407crop,000310_20110307_195407_crop.png,0.42975283,0.46569565074621966,0.7736815,0.7712082262210858,0.056798756,0.014431279862958182,0.2973774,0.2285714285714285,0.18049574,0.1427894283251939
20110307_195407crop,000311_20110307_195407_crop.png,0.42997056,0.46569565074621966,0.77212393,0.7712082262210858,0.060144253,0.014431279862958182,0.29520708,0.2285714285714285,0.18091455,0.1427894283251939
20110307_195407crop,000312_20110307_195407_crop.png,0.42955208,0.46569565074621966,0.7685977,0.7712082262210858,0.053766362,0.014431279862958182,0.28881893,0.2285714285714285,0.18188886,0.1427894283251939
20110307_195407crop,000313_20110307_195407_crop.png,0.42800725,0.46569565074621966,0.7641121,0.7712082262210858,0.047354337,0.014431279862958182,0.28296947,0.2285714285714285,0.18322049,0.1427894283251939
